,view_rate,date,start time,finish time
TV는 사랑을 싣고,8.2,20190607,오전10:40, 11:50
녹두꽃 (드라마),8.1,20190607,밤10:00, 11:10
아침마당,7.3,20190607,8시25분, 오전 9시 30분
태양의 계절 (드라마),7.1,20190607,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스광장,6.4,20190607,매주월요일, 토요일 아침 6시 
세상에서 제일 예쁜 내 딸,24.7,20190608,,에러
KBS 뉴스 9,9.7,20190608,밤9시, 10시매주 주말 밤 9시 
정글의 법칙,7.699999999999999,20190608,밤9:00, 10:00
전지적 참견 시점,7.5,20190608,밤11:10, 12:50
시니어토크쇼 황금연못,7.3,20190608,,에러
그것이 알고싶다,6.6,20190608,밤11:00, 12:30
불후의 명곡,6.55,20190608,매주 일요일 오후 5시 30분,에러
아스달 연대기,6.454,20190608,밤9시, 10시 55분
아는 형님,6.445,20190608,밤9:00, 10:40
걸어서 세계속으로,6.4,20190608,아침9:40, 10:30
세상에서 제일 예쁜 내 딸,28.2,20190609,,에러
미운 우리 새끼,20.7,20190609,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.600000000000001,20190609,오후9:15, 11:10
KBS 뉴스 9,11.4,20190609,밤9시, 10시매주 주말 밤 9시 
전국노래자랑,9.5,20190609,일요일낮, 1:20
TV 동물농장,8.85,20190609,일요일오전, 10:50
KBS 뉴스 12,8.1,20190609,낮12시, 오후 1시
집사부일체,7.8,20190609,저녁6:25, 7:55
SBS 8 뉴스,7.4,20190609,매주월요일, 목요일 밤 7:50 
미스터리 음악쇼 복면가왕,7.4,20190609,저녁6:15, 7:55
여름아 부탁해,15.2,20190610,저녁8:30, 9:00
KBS 뉴스 9,12.9,20190610,밤9시, 10시매주 주말 밤 9시 
가요무대,9.5,20190610,밤10:00, 10:50
태양의 계절 (드라마),9.3,20190610,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,8.7,20190610,아침7:50, 8:25
우리말 겨루기,8.0,20190610,저녁7:40, 8:25
아침마당,7.1,20190610,8시25분, 오전 9시 30분
생활의 달인,6.949999999999999,20190610,밤8:55, 9:40
SBS 8 뉴스,6.7,20190610,매주월요일, 목요일 밤 7:50 
KBS 뉴스 7,6.6,20190610,저녁7시, 7시 40분
대한민,15.2,20190611,에러,에러
여름아 부탁해,11.3,20190611,저녁8:30, 9:00
KBS 뉴스 9,8.3,20190611,밤9시, 10시매주 주말 밤 9시 
인간극장,8.1,20190611,아침7:50, 8:25
퍼퓸 (드라마),7.0,20190611,밤10:00, 11:10
불타는 청춘 (텔레비전 프로그램),7.0,20190611,밤10:40, 12:00
아침마당,6.9,20190611,8시25분, 오전 9시 30분
아내의 맛,6.4,20190611,밤10시, 12시
검법남녀 2,5.800000000000001,20190611,밤8:55, 10:05
KBS 뉴스 7,5.7,20190611,저녁7시, 7시 40분
여름아 부탁해,12.4,20190612,저녁8:30, 9:00
KBS 뉴스 9,10.7,20190612,밤9시, 10시매주 주말 밤 9시 
인간극장,9.3,20190612,아침7:50, 8:25
아침마당,8.9,20190612,8시25분, 오전 9시 30분
태양의 계절 (드라마),8.7,20190612,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
실화탐사대,7.9,20190612,저녁8:50, 밤 9:50
"단, 하나의 사랑",6.949999999999999,20190612,밤10시, 11시 10분
6시 내고향,6.7,20190612,저녁6시, 7시
백종원의 골목식당,6.6,20190612,밤10:35,
KBS 뉴스광장,6.6,20190612,매주월요일, 토요일 아침 6시 
여름아 부탁해,15.3,20190613,저녁8:30, 9:00
KBS 뉴스 9,10.4,20190613,밤9시, 10시매주 주말 밤 9시 
순간포착 세상에 이런일이,8.75,20190613,밤8:55, 9:40
인간극장,8.6,20190613,아침7:50, 8:25
태양의 계절 (드라마),8.6,20190613,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
한국인의 밥상,8.2,20190613,,에러
"단, 하나의 사랑",7.550000000000001,20190613,밤10시, 11시 10분
아침마당,6.8,20190613,8시25분, 오전 9시 30분
봄밤,6.699999999999999,20190613,8시55분," 10시 5분  매주 월, 화 밤 10시"
KBS 뉴스광장,6.2,20190613,매주월요일, 토요일 아침 6시 
여름아 부탁해,14.6,20190614,저녁8:30, 9:00
KBS 뉴스 9,10.9,20190614,밤9시, 10시매주 주말 밤 9시 
나 혼자 산다,10.899999999999999,20190614,밤11:10, 12:50
궁금한 이야기 Y,10.55,20190614,저녁8:55, 9:55
태양의 계절 (드라마),9.8,20190614,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
아침마당,8.5,20190614,8시25분, 오전 9시 30분
TV는 사랑을 싣고,7.9,20190614,오전10:40, 11:50
인간극장,7.9,20190614,아침7:50, 8:25
SBS 8 뉴스,6.9,20190614,매주월요일, 목요일 밤 7:50 
녹두꽃 (드라마),6.75,20190614,밤10:00, 11:10
세상에서 제일 예쁜 내 딸,24.0,20190615,,에러
대한민국의 스포츠 중계권,13.9,20190615,에러,에러
정글의 법칙,10.85,20190615,밤9:00, 10:00
SBS 스포츠,10.5,20190615,,에러
KBS 뉴스 9,8.8,20190615,밤9시, 10시매주 주말 밤 9시 
시니어토크쇼 황금연못,7.9,20190615,,에러
우크라이나 축구 국가대표팀,7.166666666666667,20190615,,에러
녹두꽃 (드라마),7.050000000000001,20190615,밤10:00, 11:10
불후의 명곡,6.9,20190615,매주 일요일 오후 5시 30분,에러
KBS 930 뉴스,6.8,20190615,9시30분, 10시  매주 토요일 오전 9시 30분 
세상에서 제일 예쁜 내 딸,28.55,20190616,,에러
미운 우리 새끼,19.633333333333333,20190616,밤9:05, 11:05
대한민국의 스포츠 중계권,14.6,20190616,에러,에러
슈퍼맨이 돌아왔다,11.899999999999999,20190616,오후9:15, 11:10
SBS 스포츠,10.7,20190616,,에러
KBS 뉴스 9,9.7,20190616,밤9시, 10시매주 주말 밤 9시 
TV 동물농장,9.5,20190616,일요일오전, 10:50
전국노래자랑,8.7,20190616,일요일낮, 1:20
미스터리 음악쇼 복면가왕,8.3,20190616,저녁6:15, 7:55
KBS 뉴스 12,8.2,20190616,낮12시, 오후 1시
여름아 부탁해,15.2,20190617,저녁8:30, 9:00
KBS 뉴스 9,12.0,20190617,밤9시, 10시매주 주말 밤 9시 
가요무대,9.5,20190617,밤10:00, 10:50
태양의 계절 (드라마),9.3,20190617,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,9.1,20190617,아침7:50, 8:25
우리말 겨루기,8.1,20190617,저녁7:40, 8:25
검법남녀 2,7.45,20190617,밤8:55, 10:05
KBS 뉴스 7,6.6,20190617,저녁7시, 7시 40분
아침마당,6.4,20190617,8시25분, 오전 9시 30분
JTBC 뉴스룸,6.363,20190617,,에러
여름아 부탁해,16.3,20190618,저녁8:30, 9:00
KBS 뉴스 9,11.7,20190618,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),11.1,20190618,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,9.6,20190618,아침7:50, 8:25
아침마당,8.4,20190618,8시25분, 오전 9시 30분
검법남녀 2,7.8,20190618,밤8:55, 10:05
불타는 청춘 (텔레비전 프로그램),7.35,20190618,밤10:40, 12:00
KBS 뉴스광장,7.3,20190618,매주월요일, 토요일 아침 6시 
본격연예 한밤,7.1,20190618,밤8:55, 9:55
퍼퓸 (드라마),6.9,20190618,밤10:00, 11:10
여름아 부탁해,15.1,20190619,저녁8:30, 9:00
KBS 뉴스 9,11.3,20190619,밤9시, 10시매주 주말 밤 9시 
아침마당,9.5,20190619,8시25분, 오전 9시 30분
태양의 계절 (드라마),8.8,20190619,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,8.7,20190619,아침7:50, 8:25
봄밤,7.65,20190619,8시55분," 10시 5분  매주 월, 화 밤 10시"
"단, 하나의 사랑",7.5,20190619,밤10시, 11시 10분
실화탐사대,7.3,20190619,저녁8:50, 밤 9:50
백종원의 골목식당,7.2,20190619,밤10:35,
살림하는 남자들,6.8,20190619,밤9:15, 10:30
여름아 부탁해,15.8,20190620,저녁8:30, 9:00
KBS 뉴스 9,9.5,20190620,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),9.5,20190620,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,9.0,20190620,아침7:50, 8:25
봄밤,8.1,20190620,8시55분," 10시 5분  매주 월, 화 밤 10시"
"단, 하나의 사랑",7.8500000000000005,20190620,밤10시, 11시 10분
순간포착 세상에 이런일이,7.800000000000001,20190620,밤8:55, 9:40
한국인의 밥상,7.6,20190620,,에러
아침마당,7.4,20190620,8시25분, 오전 9시 30분
용왕님 보우하사,6.9,20190620,저녁7:10, 7:55 [1회
여름아 부탁해,16.0,20190621,저녁8:30, 9:00
나 혼자 산다,11.35,20190621,밤11:10, 12:50
KBS 뉴스 9,10.7,20190621,밤9시, 10시매주 주말 밤 9시 
궁금한 이야기 Y,10.65,20190621,저녁8:55, 9:55
TV는 사랑을 싣고,9.9,20190621,오전10:40, 11:50
인간극장,9.7,20190621,아침7:50, 8:25
태양의 계절 (드라마),8.2,20190621,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
아침마당,8.1,20190621,8시25분, 오전 9시 30분
용왕님 보우하사,7.0,20190621,저녁7:10, 7:55 [1회
녹두꽃 (드라마),6.75,20190621,밤10:00, 11:10
세상에서 제일 예쁜 내 딸,25.1,20190622,,에러
정글의 법칙,9.2,20190622,밤9:00, 10:00
KBS 뉴스 9,9.2,20190622,밤9시, 10시매주 주말 밤 9시 
그것이 알고싶다,7.2,20190622,밤11:00, 12:30
녹두꽃 (드라마),7.0,20190622,밤10:00, 11:10
전지적 참견 시점,6.9,20190622,밤11:10, 12:50
불후의 명곡,6.8,20190622,매주 일요일 오후 5시 30분,에러
시니어토크쇼 황금연못,6.7,20190622,,에러
아는 형님,6.608,20190622,밤9:00, 10:40
노래가 좋아,6.3,20190622,저녁8:30, 9:25
세상에서 제일 예쁜 내 딸,21.766666666666666,20190623,,에러
미운 우리 새끼,21.26666666666667,20190623,밤9:05, 11:05
슈퍼맨이 돌아왔다,12.7,20190623,오후9:15, 11:10
전국노래자랑,10.6,20190623,일요일낮, 1:20
KBS 뉴스 9,9.6,20190623,밤9시, 10시매주 주말 밤 9시 
TV 동물농장,9.399999999999999,20190623,일요일오전, 10:50
미스터리 음악쇼 복면가왕,8.0,20190623,저녁6:15, 7:55
KBS 뉴스 12,7.6,20190623,낮12시, 오후 1시
구해줘! 홈즈,7.2,20190623,밤10:35, 12:15
집사부일체,7.2,20190623,저녁6:25, 7:55
여름아 부탁해,15.7,20190624,저녁8:30, 9:00
KBS 뉴스 9,11.6,20190624,밤9시, 10시매주 주말 밤 9시 
가요무대,9.8,20190624,밤10:00, 10:50
인간극장,9.2,20190624,아침7:50, 8:25
태양의 계절 (드라마),9.0,20190624,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
검법남녀 2,8.75,20190624,밤8:55, 10:05
동상이몽 2,8.2,20190624,밤10:40, 12:00
아침마당,7.0,20190624,8시25분, 오전 9시 30분
우리말 겨루기,6.8,20190624,저녁7:40, 8:25
생활의 달인,6.3,20190624,밤8:55, 9:40
여름아 부탁해,16.4,20190625,저녁8:30, 9:00
KBS 뉴스 9,11.2,20190625,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),10.3,20190625,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,8.6,20190625,아침7:50, 8:25
검법남녀 2,7.8,20190625,밤8:55, 10:05
아내의 맛,7.264,20190625,밤10시, 12시
불타는 청춘 (텔레비전 프로그램),7.1,20190625,밤10:40, 12:00
용왕님 보우하사,6.9,20190625,저녁7:10, 7:55 [1회
아침마당,6.7,20190625,8시25분, 오전 9시 30분
본격연예 한밤,6.550000000000001,20190625,밤8:55, 9:55
여름아 부탁해,15.8,20190626,저녁8:30, 9:00
KBS 뉴스 9,10.5,20190626,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),9.7,20190626,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,9.0,20190626,아침7:50, 8:25
아침마당,8.7,20190626,8시25분, 오전 9시 30분
"단, 하나의 사랑",8.1,20190626,밤10시, 11시 10분
살림하는 남자들,7.9,20190626,밤9:15, 10:30
봄밤,7.800000000000001,20190626,8시55분," 10시 5분  매주 월, 화 밤 10시"
다큐멘터리 3일,7.0,20190626,,에러
KBS 뉴스광장,6.9,20190626,매주월요일, 토요일 아침 6시 
여름아 부탁해,17.8,20190627,저녁8:30, 9:00
KBS 뉴스 9,10.8,20190627,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),10.1,20190627,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
한국인의 밥상,9.0,20190627,,에러
인간극장,8.9,20190627,아침7:50, 8:25
순간포착 세상에 이런일이,8.6,20190627,밤8:55, 9:40
아침마당,8.1,20190627,8시25분, 오전 9시 30분
봄밤,7.800000000000001,20190627,8시55분," 10시 5분  매주 월, 화 밤 10시"
"단, 하나의 사랑",7.25,20190627,밤10시, 11시 10분
용왕님 보우하사,6.8,20190627,저녁7:10, 7:55 [1회
여름아 부탁해,16.3,20190628,저녁8:30, 9:00
KBS 뉴스 9,11.5,20190628,밤9시, 10시매주 주말 밤 9시 
나 혼자 산다,10.7,20190628,밤11:10, 12:50
인간극장,9.8,20190628,아침7:50, 8:25
태양의 계절 (드라마),9.4,20190628,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
궁금한 이야기 Y,9.3,20190628,저녁8:55, 9:55
아침마당,8.4,20190628,8시25분, 오전 9시 30분
TV는 사랑을 싣고,8.1,20190628,오전10:40, 11:50
용왕님 보우하사,6.6,20190628,저녁7:10, 7:55 [1회
KBS 뉴스 7,6.2,20190628,저녁7시, 7시 40분
세상에서 제일 예쁜 내 딸,24.75,20190629,,에러
시니어토크쇼 황금연못,9.3,20190629,,에러
정글의 법칙,9.1,20190629,밤9:00, 10:00
KBS 뉴스 9,9.0,20190629,밤9시, 10시매주 주말 밤 9시 
KBS 930 뉴스,7.7,20190629,9시30분, 10시  매주 토요일 오전 9시 30분 
아는 형님,7.599,20190629,밤9:00, 10:40
걸어서 세계속으로,7.2,20190629,아침9:40, 10:30
대화의 희열,6.95,20190629,밤10:45, 12:05
노래가 좋아,6.7,20190629,저녁8:30, 9:25
전지적 참견 시점,6.6,20190629,밤11:10, 12:50
세상에서 제일 예쁜 내 딸,28.1,20190630,,에러
미운 우리 새끼,20.233333333333334,20190630,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.5,20190630,오후9:15, 11:10
KBS 뉴스 9,11.3,20190630,밤9시, 10시매주 주말 밤 9시 
TV 동물농장,10.399999999999999,20190630,일요일오전, 10:50
구해줘! 홈즈,7.9,20190630,밤10:35, 12:15
[KBS 뉴스특보 다시보기] 한미 정상회담 ①,7.7,20190630,에러,에러
아스달 연대기,7.461,20190630,밤9시, 10시 55분
"[KBS 뉴스특보 다시보기] 문재인·트럼프·김정은, 역사적 판문점 만남 ",6.8,20190630,에러,에러
사장님 귀는 당나귀 귀,6.5,20190630,오후5:00, 6:30
