,view_rate,date,start time,finish time
사랑은 뷰티풀 인생은 원더풀,17.3,20191116,저녁7:55, 밤 9:15
2019년 WBSC 프리미어 12,10.7,20191116,,에러
두 번은 없다,8.333333333333334,20191116,밤9:05, 11:05
KBS 뉴스 9,7.4,20191116,밤9시, 10시매주 주말 밤 9시 
노래가 좋아,7.4,20191116,저녁8:30, 9:25
불후의 명곡,7.0,20191116,매주 일요일 오후 5시 30분,에러
SBS 8 뉴스,6.6,20191116,매주월요일, 목요일 밤 7:50 
걸어서 세계속으로,6.5,20191116,아침9:40, 10:30
시니어토크쇼 황금연못,6.4,20191116,,에러
김영철의 동네 한 바퀴,6.1,20191116,저녁7:10, 8:00
사랑은 뷰티풀 인생은 원더풀,21.6,20191117,저녁7:55, 밤 9:15
2019년 WBSC 프리미어 12,15.0,20191117,,에러
슈퍼맨이 돌아왔다,14.05,20191117,오후9:15, 11:10
전국노래자랑,9.4,20191117,일요일낮, 1:20
TV 동물농장,9.0,20191117,일요일오전, 10:50
KBS 뉴스 12,8.7,20191117,낮12시, 오후 1시
SBS 8 뉴스,8.4,20191117,매주월요일, 목요일 밤 7:50 
런닝맨 (텔레비전 프로그램),8.3,20191117,오후5:00, 6:25
구해줘! 홈즈,7.8,20191117,밤10:35, 12:15
사장님 귀는 당나귀 귀,7.65,20191117,오후5:00, 6:30
꽃길만 걸어요,15.7,20191118,저녁8:30, 9:00
우아한 모녀,10.4,20191118,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.3,20191118,밤9시, 10시매주 주말 밤 9시 
KBS 뉴스 7,9.2,20191118,저녁7시, 7시 40분
아침마당,9.1,20191118,8시25분, 오전 9시 30분
우리말 겨루기,8.9,20191118,저녁7:40, 8:25
6시 내고향,8.8,20191118,저녁6시, 7시
가요무대,8.2,20191118,밤10:00, 10:50
인간극장,8.1,20191118,아침7:50, 8:25
VIP (드라마),7.9,20191118,밤10:00, 11:10
SBS 스포츠,11.0,20191119,,에러
우아한 모녀,10.9,20191119,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
VIP (드라마),8.7,20191119,밤10:00, 11:10
국민이 묻는다. '2019 국민과의 대화',8.4,20191119,에러,에러
아침마당,8.4,20191119,8시25분, 오전 9시 30분
인간극장,8.1,20191119,아침7:50, 8:25
국민과의 대화,7.9,20191119,에러,에러
6시 내고향,7.7,20191119,저녁6시, 7시
조선로,7.1,20191119,에러,에러
KBS 뉴스 9,7.0,20191119,밤9시, 10시매주 주말 밤 9시 
동백꽃 필 무렵,19.9,20191120,밤10:00, 11:10
꽃길만 걸어요,13.6,20191120,저녁8:30, 9:00
KBS 뉴스 9,11.0,20191120,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,10.4,20191120,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
아침마당,9.2,20191120,8시25분, 오전 9시 30분
인간극장,9.0,20191120,아침7:50, 8:25
살림하는 남자들,8.5,20191120,밤9:15, 10:30
KBS 930 뉴스,6.7,20191120,9시30분, 10시  매주 토요일 오전 9시 30분 
6시 내고향,6.5,20191120,저녁6시, 7시
백종원의 골목식당,6.5,20191120,밤10:35,
동백꽃 필 무렵,22.85,20191121,밤10:00, 11:10
꽃길만 걸어요,14.7,20191121,저녁8:30, 9:00
KBS 뉴스 9,11.1,20191121,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,10.4,20191121,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
한국인의 밥상,8.0,20191121,,에러
인간극장,7.9,20191121,아침7:50, 8:25
6시 내고향,7.6,20191121,저녁6시, 7시
아침마당,7.3,20191121,8시25분, 오전 9시 30분
KBS 뉴스 7,7.2,20191121,저녁7시, 7시 40분
청룡영화상,5.8,20191121,,에러
꽃길만 걸어요,14.2,20191122,저녁8:30, 9:00
배가본드 (드라마),10.5,20191122,밤10:00, 11:10
TV는 사랑을 싣고,9.8,20191122,오전10:40, 11:50
KBS 뉴스 9,9.6,20191122,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,9.1,20191122,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
나 혼자 산다,8.850000000000001,20191122,밤11:10, 12:50
인간극장,8.5,20191122,아침7:50, 8:25
아침마당,8.3,20191122,8시25분, 오전 9시 30분
KBS 뉴스 7,7.8,20191122,저녁7시, 7시 40분
6시 내고향,7.7,20191122,저녁6시, 7시
사랑은 뷰티풀 인생은 원더풀,19.9,20191123,저녁7:55, 밤 9:15
배가본드 (드라마),11.466666666666667,20191123,밤10:00, 11:10
놀면 뭐하니?,8.4,20191123,저녁6:30, 7:55
정글의 법칙,8.4,20191123,밤9:00, 10:00
노래가 좋아,8.2,20191123,저녁8:30, 9:25
두 번은 없다,7.5249999999999995,20191123,밤9:05, 11:05
불후의 명곡,7.4,20191123,매주 일요일 오후 5시 30분,에러
전지적 참견 시점,7.4,20191123,밤11:10, 12:50
김영철의 동네 한 바퀴,7.1,20191123,저녁7:10, 8:00
시니어토크쇼 황금연못,7.0,20191123,,에러
사랑은 뷰티풀 인생은 원더풀,24.95,20191124,저녁7:55, 밤 9:15
미운 우리 새끼,18.066666666666666,20191124,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.149999999999999,20191124,오후9:15, 11:10
집사부일체,9.5,20191124,저녁6:25, 7:55
사장님 귀는 당나귀 귀,8.3,20191124,오후5:00, 6:30
미스터리 음악쇼 복면가왕,8.3,20191124,저녁6:15, 7:55
KBS 뉴스 9,8.3,20191124,밤9시, 10시매주 주말 밤 9시 
TV 동물농장,8.1,20191124,일요일오전, 10:50
구해줘! 홈즈,7.75,20191124,밤10:35, 12:15
KBS 뉴스 12,7.7,20191124,낮12시, 오후 1시
꽃길만 걸어요,15.6,20191125,저녁8:30, 9:00
우아한 모녀,11.3,20191125,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.1,20191125,밤9시, 10시매주 주말 밤 9시 
KBS 뉴스 7,8.7,20191125,저녁7시, 7시 40분
인간극장,8.3,20191125,아침7:50, 8:25
VIP (드라마),8.05,20191125,밤10:00, 11:10
우리말 겨루기,7.8,20191125,저녁7:40, 8:25
가요무대,7.5,20191125,밤10:00, 10:50
아침마당,7.4,20191125,8시25분, 오전 9시 30분
생활의 달인,7.25,20191125,밤8:55, 9:40
꽃길만 걸어요,16.0,20191126,저녁8:30, 9:00
VIP (드라마),10.75,20191126,밤10:00, 11:10
KBS 뉴스 9,10.6,20191126,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,10.6,20191126,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
인간극장,9.8,20191126,아침7:50, 8:25
아침마당,8.3,20191126,8시25분, 오전 9시 30분
6시 내고향,8.0,20191126,저녁6시, 7시
이웃집 찰스,7.5,20191126,,에러
KBS 뉴스 7,6.9,20191126,저녁7시, 7시 40분
불타는 청춘 (텔레비전 프로그램),6.75,20191126,밤10:40, 12:00
꽃길만 걸어요,13.4,20191127,저녁8:30, 9:00
아침마당,9.9,20191127,8시25분, 오전 9시 30분
우아한 모녀,9.6,20191127,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
살림하는 남자들,9.5,20191127,밤9:15, 10:30
KBS 뉴스 9,9.5,20191127,밤9시, 10시매주 주말 밤 9시 
동백꽃 필 무렵,9.4,20191127,밤10:00, 11:10
동백꽃 필 무렵,8.8,20191127,밤10:00, 11:10
인간극장,8.7,20191127,아침7:50, 8:25
다큐멘터리 3일,7.4,20191127,,에러
6시 내고향,7.2,20191127,저녁6시, 7시
꽃길만 걸어요,15.1,20191128,저녁8:30, 9:00
우아한 모녀,10.2,20191128,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
한국인의 밥상,9.1,20191128,,에러
KBS 뉴스 9,9.0,20191128,밤9시, 10시매주 주말 밤 9시 
동백꽃 필 무렵,8.1,20191128,밤10:00, 11:10
순간포착 세상에 이런일이,8.1,20191128,밤8:55, 9:40
6시 내고향,8.1,20191128,저녁6시, 7시
인간극장,8.0,20191128,아침7:50, 8:25
KBS 뉴스 7,7.6,20191128,저녁7시, 7시 40분
보이스퀸,7.487,20191128,,에러
꽃길만 걸어요,14.2,20191129,저녁8:30, 9:00
KBS 뉴스 9,10.2,20191129,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,9.9,20191129,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
인간극장,9.3,20191129,아침7:50, 8:25
나 혼자 산다,9.25,20191129,밤11:10, 12:50
궁금한 이야기 Y,8.75,20191129,저녁8:55, 9:55
6시 내고향,8.1,20191129,저녁6시, 7시
TV는 사랑을 싣고,7.9,20191129,오전10:40, 11:50
아침마당,7.8,20191129,8시25분, 오전 9시 30분
KBS 뉴스 7,7.6,20191129,저녁7시, 7시 40분
사랑은 뷰티풀 인생은 원더풀,20.0,20191130,저녁7:55, 밤 9:15
노래가 좋아,9.1,20191130,저녁8:30, 9:25
두 번은 없다,8.466666666666667,20191130,밤9:05, 11:05
불후의 명곡,7.9,20191130,매주 일요일 오후 5시 30분,에러
걸어서 세계속으로,7.6,20191130,아침9:40, 10:30
김영철의 동네 한 바퀴,7.6,20191130,저녁7:10, 8:00
창사특집 라이프 오브 사만다 : SB,7.2,20191130,에러,에러
KBS 뉴스 9,7.1,20191130,밤9시, 10시매주 주말 밤 9시 
아는 형님,6.962,20191130,밤9:00, 10:40
정글의 법칙,6.7,20191130,밤9:00, 10:00
