,view_rate,date,start time,finish time
태양의 계절 (드라마),12.5,20190919,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.3,20190919,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,20.2,20190920,저녁8:30, 9:00
태양의 계절 (드라마),12.7,20190920,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.6,20190920,밤9시, 10시매주 주말 밤 9시 
세상에서 제일 예쁜 내 딸,28.049999999999997,20190921,,에러
불후의 명곡,8.9,20190921,매주 일요일 오후 5시 30분,에러
KBS 뉴스 9,8.8,20190921,밤9시, 10시매주 주말 밤 9시 
세상에서 제일 예쁜 내 딸,31.55,20190922,,에러
미운 우리 새끼,16.8,20190922,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.4,20190922,오후9:15, 11:10
여름아 부탁해,22.1,20190923,저녁8:30, 9:00
KBS 뉴스 9,13.0,20190923,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),12.5,20190923,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,22.0,20190924,저녁8:30, 9:00
태양의 계절 (드라마),13.4,20190924,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.7,20190924,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,20.8,20190925,저녁8:30, 9:00
태양의 계절 (드라마),12.3,20190925,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.0,20190925,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,21.7,20190926,저녁8:30, 9:00
태양의 계절 (드라마),12.7,20190926,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.1,20190926,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,20.5,20190927,저녁8:30, 9:00
태양의 계절 (드라마),11.8,20190927,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.4,20190927,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,16.85,20190928,저녁7:55, 밤 9:15
배가본드 (드라마),9.166666666666666,20190928,밤10:00, 11:10
KBS 뉴스 9,8.4,20190928,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,21.05,20190929,저녁7:55, 밤 9:15
미운 우리 새끼,16.2,20190929,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.899999999999999,20190929,오후9:15, 11:10
여름아 부탁해,21.3,20190930,저녁8:30, 9:00
태양의 계절 (드라마),13.2,20190930,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,13.0,20190930,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,22.4,20191001,저녁8:30, 9:00
태양의 계절 (드라마),13.0,20191001,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.2,20191001,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),15.1,20191002,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
동백꽃 필 무렵,11.25,20191002,밤10:00, 11:10
살림하는 남자들,9.8,20191002,밤9:15, 10:30
여름아 부탁해,21.3,20191003,저녁8:30, 9:00
태양의 계절 (드라마),14.7,20191003,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,13.7,20191003,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),13.2,20191004,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,12.95,20191004,저녁8:30, 9:00
KBS 뉴스 9,11.8,20191004,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,18.4,20191005,저녁7:55, 밤 9:15
배가본드 (드라마),10.266666666666667,20191005,밤10:00, 11:10
그것이 알고싶다,8.9,20191005,밤11:00, 12:30
사랑은 뷰티풀 인생은 원더풀,22.4,20191006,저녁7:55, 밤 9:15
미운 우리 새끼,13.366666666666667,20191006,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.25,20191006,오후9:15, 11:10
여름아 부탁해,23.1,20191007,저녁8:30, 9:00
태양의 계절 (드라마),13.6,20191007,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.1,20191007,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,22.3,20191008,저녁8:30, 9:00
태양의 계절 (드라마),13.3,20191008,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.1,20191008,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,20.4,20191009,저녁8:30, 9:00
동백꽃 필 무렵,13.7,20191009,밤10:00, 11:10
태양의 계절 (드라마),13.3,20191009,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,20.8,20191010,저녁8:30, 9:00
태양의 계절 (드라마),13.4,20191010,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
동백꽃 필 무렵,13.399999999999999,20191010,밤10:00, 11:10
여름아 부탁해,21.5,20191011,저녁8:30, 9:00
태양의 계절 (드라마),13.0,20191011,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.9,20191011,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,19.65,20191012,저녁7:55, 밤 9:15
배가본드 (드라마),8.866666666666667,20191012,밤10:00, 11:10
정글의 법칙,8.55,20191012,밤9:00, 10:00
사랑은 뷰티풀 인생은 원더풀,20.8,20191013,저녁7:55, 밤 9:15
미운 우리 새끼,14.766666666666666,20191013,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.6,20191013,오후9:15, 11:10
여름아 부탁해,20.4,20191014,저녁8:30, 9:00
KBS 뉴스 9,11.9,20191014,밤9시, 10시매주 주말 밤 9시 
우리말 겨루기,9.2,20191014,저녁7:40, 8:25
여름아 부탁해,21.4,20191015,저녁8:30, 9:00
태양의 계절 (드라마),12.6,20191015,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.3,20191015,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,21.3,20191016,저녁8:30, 9:00
태양의 계절 (드라마),13.4,20191016,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
동백꽃 필 무렵,13.25,20191016,밤10:00, 11:10
여름아 부탁해,22.3,20191017,저녁8:30, 9:00
동백꽃 필 무렵,14.700000000000001,20191017,밤10:00, 11:10
KBS 뉴스 9,12.3,20191017,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,21.5,20191018,저녁8:30, 9:00
태양의 계절 (드라마),13.8,20191018,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.2,20191018,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,17.200000000000003,20191019,저녁7:55, 밤 9:15
배가본드 (드라마),9.3,20191019,밤10:00, 11:10
김영철의 동네 한 바퀴,7.8,20191019,저녁7:10, 8:00
사랑은 뷰티풀 인생은 원더풀,20.75,20191020,저녁7:55, 밤 9:15
미운 우리 새끼,15.799999999999999,20191020,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.8,20191020,오후9:15, 11:10
여름아 부탁해,20.9,20191021,저녁8:30, 9:00
태양의 계절 (드라마),12.9,20191021,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.4,20191021,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,19.1,20191022,저녁8:30, 9:00
MBC 100분 토론,9.3,20191022,밤10:50, 12:30
인간극장,9.0,20191022,아침7:50, 8:25
여름아 부탁해,20.4,20191023,저녁8:30, 9:00
동백꽃 필 무렵,15.4,20191023,밤10:00, 11:10
태양의 계절 (드라마),12.1,20191023,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
동백꽃 필 무렵,14.700000000000001,20191024,밤10:00, 11:10
여름아 부탁해,13.3,20191024,저녁8:30, 9:00
태양의 계절 (드라마),12.5,20191024,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,20.9,20191025,저녁8:30, 9:00
태양의 계절 (드라마),13.7,20191025,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.8,20191025,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,12.7,20191026,저녁7:55, 밤 9:15
배가본드 (드라마),10.7,20191026,밤10:00, 11:10
불후의 명곡,8.55,20191026,매주 일요일 오후 5시 30분,에러
사랑은 뷰티풀 인생은 원더풀,19.95,20191027,저녁7:55, 밤 9:15
미운 우리 새끼,14.866666666666667,20191027,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.45,20191027,오후9:15, 11:10
꽃길만 걸어요,17.0,20191028,저녁8:30, 9:00
KBS 뉴스 9,12.3,20191028,밤9시, 10시매주 주말 밤 9시 
태양의 계절 (드라마),12.2,20191028,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,14.0,20191029,저녁8:30, 9:00
태양의 계절 (드라마),13.3,20191029,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.4,20191029,밤9시, 10시매주 주말 밤 9시 
동백꽃 필 무렵,16.6,20191030,밤10:00, 11:10
꽃길만 걸어요,12.3,20191030,저녁8:30, 9:00
살림하는 남자들,8.9,20191030,밤9:15, 10:30
동백꽃 필 무렵,17.15,20191031,밤10:00, 11:10
꽃길만 걸어요,13.6,20191031,저녁8:30, 9:00
태양의 계절 (드라마),11.6,20191031,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,13.5,20191101,저녁8:30, 9:00
태양의 계절 (드라마),12.2,20191101,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.4,20191101,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,18.3,20191102,저녁7:55, 밤 9:15
배가본드 (드라마),11.45,20191102,밤10:00, 11:10
정글의 법칙,9.0,20191102,밤9:00, 10:00
사랑은 뷰티풀 인생은 원더풀,21.049999999999997,20191103,저녁7:55, 밤 9:15
미운 우리 새끼,18.433333333333334,20191103,밤9:05, 11:05
슈퍼맨이 돌아왔다,12.2,20191103,오후9:15, 11:10
꽃길만 걸어요,14.4,20191104,저녁8:30, 9:00
KBS 뉴스 9,10.1,20191104,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,9.0,20191104,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,14.1,20191105,저녁8:30, 9:00
KBS 뉴스 9,9.7,20191105,밤9시, 10시매주 주말 밤 9시 
VIP (드라마),9.45,20191105,밤10:00, 11:10
동백꽃 필 무렵,17.1,20191106,밤10:00, 11:10
꽃길만 걸어요,12.5,20191106,저녁8:30, 9:00
살림하는 남자들,9.8,20191106,밤9:15, 10:30
동백꽃 필 무렵,18.1,20191107,밤10:00, 11:10
꽃길만 걸어요,12.6,20191107,저녁8:30, 9:00
KBS 뉴스 9,9.1,20191107,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,12.9,20191108,저녁8:30, 9:00
나 혼자 산다,9.850000000000001,20191108,밤11:10, 12:50
KBS 뉴스 9,9.3,20191108,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,17.3,20191109,저녁7:55, 밤 9:15
배가본드 (드라마),10.266666666666666,20191109,밤10:00, 11:10
김영철의 동네 한 바퀴,7.3,20191109,저녁7:10, 8:00
사랑은 뷰티풀 인생은 원더풀,21.549999999999997,20191110,저녁7:55, 밤 9:15
미운 우리 새끼,16.7,20191110,밤9:05, 11:05
슈퍼맨이 돌아왔다,10.85,20191110,오후9:15, 11:10
꽃길만 걸어요,14.5,20191111,저녁8:30, 9:00
2019년 WBSC 프리미어 12,10.3,20191111,,에러
인간극장,9.6,20191111,아침7:50, 8:25
꽃길만 걸어요,12.8,20191112,저녁8:30, 9:00
우아한 모녀,9.8,20191112,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.2,20191112,밤9시, 10시매주 주말 밤 9시 
동백꽃 필 무렵,20.450000000000003,20191113,밤10:00, 11:10
꽃길만 걸어요,13.6,20191113,저녁8:30, 9:00
살림하는 남자들,9.7,20191113,밤9:15, 10:30
동백꽃 필 무렵,16.95,20191114,밤10:00, 11:10
꽃길만 걸어요,14.7,20191114,저녁8:30, 9:00
KBS 뉴스 9,10.8,20191114,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,12.5,20191115,저녁8:30, 9:00
우아한 모녀,10.3,20191115,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
2019년 WBSC 프리미어 12,8.9,20191115,,에러
사랑은 뷰티풀 인생은 원더풀,17.3,20191116,저녁7:55, 밤 9:15
2019년 WBSC 프리미어 12,10.7,20191116,,에러
두 번은 없다,8.333333333333334,20191116,밤9:05, 11:05
사랑은 뷰티풀 인생은 원더풀,21.6,20191117,저녁7:55, 밤 9:15
2019년 WBSC 프리미어 12,15.0,20191117,,에러
슈퍼맨이 돌아왔다,14.05,20191117,오후9:15, 11:10
꽃길만 걸어요,15.7,20191118,저녁8:30, 9:00
우아한 모녀,10.4,20191118,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.3,20191118,밤9시, 10시매주 주말 밤 9시 
SBS 스포츠,11.0,20191119,,에러
우아한 모녀,10.9,20191119,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
VIP (드라마),8.7,20191119,밤10:00, 11:10
동백꽃 필 무렵,19.9,20191120,밤10:00, 11:10
꽃길만 걸어요,13.6,20191120,저녁8:30, 9:00
KBS 뉴스 9,11.0,20191120,밤9시, 10시매주 주말 밤 9시 
동백꽃 필 무렵,22.85,20191121,밤10:00, 11:10
꽃길만 걸어요,14.7,20191121,저녁8:30, 9:00
KBS 뉴스 9,11.1,20191121,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,14.2,20191122,저녁8:30, 9:00
배가본드 (드라마),10.5,20191122,밤10:00, 11:10
TV는 사랑을 싣고,9.8,20191122,오전10:40, 11:50
사랑은 뷰티풀 인생은 원더풀,19.9,20191123,저녁7:55, 밤 9:15
배가본드 (드라마),11.466666666666667,20191123,밤10:00, 11:10
놀면 뭐하니?,8.4,20191123,저녁6:30, 7:55
사랑은 뷰티풀 인생은 원더풀,24.95,20191124,저녁7:55, 밤 9:15
미운 우리 새끼,18.066666666666666,20191124,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.149999999999999,20191124,오후9:15, 11:10
꽃길만 걸어요,15.6,20191125,저녁8:30, 9:00
우아한 모녀,11.3,20191125,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.1,20191125,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,16.0,20191126,저녁8:30, 9:00
VIP (드라마),10.75,20191126,밤10:00, 11:10
KBS 뉴스 9,10.6,20191126,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,13.4,20191127,저녁8:30, 9:00
아침마당,9.9,20191127,8시25분, 오전 9시 30분
우아한 모녀,9.6,20191127,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,15.1,20191128,저녁8:30, 9:00
우아한 모녀,10.2,20191128,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
한국인의 밥상,9.1,20191128,,에러
꽃길만 걸어요,14.2,20191129,저녁8:30, 9:00
KBS 뉴스 9,10.2,20191129,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,9.9,20191129,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
사랑은 뷰티풀 인생은 원더풀,20.0,20191130,저녁7:55, 밤 9:15
노래가 좋아,9.1,20191130,저녁8:30, 9:25
두 번은 없다,8.466666666666667,20191130,밤9:05, 11:05
사랑은 뷰티풀 인생은 원더풀,24.25,20191201,저녁7:55, 밤 9:15
미운 우리 새끼,18.3,20191201,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.45,20191201,오후9:15, 11:10
꽃길만 걸어요,16.0,20191202,저녁8:30, 9:00
KBS 뉴스 9,11.9,20191202,밤9시, 10시매주 주말 밤 9시 
VIP (드라마),10.600000000000001,20191202,밤10:00, 11:10
꽃길만 걸어요,15.9,20191203,저녁8:30, 9:00
VIP (드라마),12.45,20191203,밤10:00, 11:10
KBS 뉴스 9,11.3,20191203,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,14.4,20191204,저녁8:30, 9:00
우아한 모녀,10.4,20191204,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.1,20191204,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,15.3,20191205,저녁8:30, 9:00
순간포착 세상에 이런일이,10.899999999999999,20191205,밤8:55, 9:40
우아한 모녀,10.5,20191205,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,14.6,20191206,저녁8:30, 9:00
나 혼자 산다,9.45,20191206,밤11:10, 12:50
우아한 모녀,9.4,20191206,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
사랑은 뷰티풀 인생은 원더풀,20.049999999999997,20191207,저녁7:55, 밤 9:15
두 번은 없다,9.1,20191207,밤9:05, 11:05
놀면 뭐하니?,7.9,20191207,저녁6:30, 7:55
사랑은 뷰티풀 인생은 원더풀,24.35,20191208,저녁7:55, 밤 9:15
미운 우리 새끼,15.366666666666667,20191208,밤9:05, 11:05
1박 2일,13.2,20191208,저녁6:30, 7:50
꽃길만 걸어요,16.2,20191209,저녁8:30, 9:00
VIP (드라마),12.2,20191209,밤10:00, 11:10
KBS 뉴스 9,11.1,20191209,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,15.4,20191210,저녁8:30, 9:00
VIP (드라마),12.6,20191210,밤10:00, 11:10
우아한 모녀,11.4,20191210,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,16.0,20191211,저녁8:30, 9:00
99억의 여자,11.0,20191211,밤10시, 11시 10분
우아한 모녀,10.3,20191211,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,16.2,20191212,저녁8:30, 9:00
우아한 모녀,11.1,20191212,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.3,20191212,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,16.8,20191213,저녁8:30, 9:00
우아한 모녀,11.2,20191213,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.5,20191213,밤9시, 10시매주 주말 밤 9시 
사랑은 뷰티풀 인생은 원더풀,20.2,20191214,저녁7:55, 밤 9:15
두 번은 없다,8.966666666666667,20191214,밤9:05, 11:05
스토브리그 (드라마),8.3,20191214,밤10:00, 11:10
사랑은 뷰티풀 인생은 원더풀,24.9,20191215,저녁7:55, 밤 9:15
미운 우리 새끼,13.733333333333334,20191215,밤9:05, 11:05
1박 2일,12.600000000000001,20191215,저녁6:30, 7:50
꽃길만 걸어요,17.4,20191216,저녁8:30, 9:00
VIP (드라마),13.5,20191216,밤10:00, 11:10
우아한 모녀,12.1,20191216,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,17.6,20191217,저녁8:30, 9:00
VIP (드라마),14.149999999999999,20191217,밤10:00, 11:10
우아한 모녀,11.6,20191217,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,14.8,20191218,저녁8:30, 9:00
우아한 모녀,10.6,20191218,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.0,20191218,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,15.2,20191219,저녁8:30, 9:00
우아한 모녀,10.3,20191219,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.3,20191219,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,15.5,20191220,저녁8:30, 9:00
나 혼자 산다,10.85,20191220,밤11:10, 12:50
우아한 모녀,10.5,20191220,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
사랑은 뷰티풀 인생은 원더풀,22.65,20191221,저녁7:55, 밤 9:15
스토브리그 (드라마),10.2,20191221,밤10:00, 11:10
불후의 명곡,9.2,20191221,매주 일요일 오후 5시 30분,에러
사랑은 뷰티풀 인생은 원더풀,24.45,20191222,저녁7:55, 밤 9:15
미운 우리 새끼,12.300000000000002,20191222,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.2,20191222,오후9:15, 11:10
꽃길만 걸어요,16.6,20191223,저녁8:30, 9:00
VIP (드라마),15.200000000000001,20191223,밤10:00, 11:10
동상이몽 2,11.45,20191223,밤10:40, 12:00
VIP (드라마),15.35,20191224,밤10:00, 11:10
꽃길만 걸어요,15.1,20191224,저녁8:30, 9:00
우아한 모녀,10.1,20191224,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,17.3,20191225,저녁8:30, 9:00
살림하는 남자들,12.4,20191225,밤9:15, 10:30
우아한 모녀,11.2,20191225,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
꽃길만 걸어요,18.1,20191226,저녁8:30, 9:00
우아한 모녀,11.8,20191226,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.5,20191226,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,15.4,20191227,저녁8:30, 9:00
스토브리그 (드라마),11.5,20191227,밤10:00, 11:10
나 혼자 산다,10.0,20191227,밤11:10, 12:50
사랑은 뷰티풀 인생은 원더풀,13.9,20191228,저녁7:55, 밤 9:15
사랑은 뷰티풀 인생은 원더풀,13.5,20191228,저녁7:55, 밤 9:15
SBS 연예대상,13.1,20191228,,에러
MBC 방송연예대상,15.1,20191229,,에러
사랑은 뷰티풀 인생은 원더풀,13.2,20191229,저녁7:55, 밤 9:15
미운 우리 새끼,12.566666666666668,20191229,밤9:05, 11:05
꽃길만 걸어요,17.4,20191230,저녁8:30, 9:00
우아한 모녀,13.0,20191230,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.7,20191230,밤9시, 10시매주 주말 밤 9시 
꽃길만 걸어요,15.8,20191231,저녁8:30, 9:00
우아한 모녀,10.8,20191231,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 연기대상,10.7,20191231,,에러
