,view_rate,date,start time,finish time
우아한 모녀,10.4,20191204,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.1,20191204,밤9시, 10시매주 주말 밤 9시 
인간극장,9.6,20191204,아침7:50, 8:25
아침마당,8.6,20191204,8시25분, 오전 9시 30분
99억의 여자,8.25,20191204,밤10시, 11시 10분
살림하는 남자들,8.1,20191204,밤9:15, 10:30
다큐멘터리 3일,7.8,20191204,,에러
6시 내고향,7.3,20191204,저녁6시, 7시
백종원의 골목식당,7.0,20191204,밤10:35,
꽃길만 걸어요,15.3,20191205,저녁8:30, 9:00
순간포착 세상에 이런일이,10.899999999999999,20191205,밤8:55, 9:40
우아한 모녀,10.5,20191205,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.1,20191205,밤9시, 10시매주 주말 밤 9시 
인간극장,9.1,20191205,아침7:50, 8:25
6시 내고향,8.4,20191205,저녁6시, 7시
한국인의 밥상,8.3,20191205,,에러
99억의 여자,8.05,20191205,밤10시, 11시 10분
보이스퀸,7.551,20191205,,에러
KBS 뉴스 7,7.5,20191205,저녁7시, 7시 40분
꽃길만 걸어요,14.6,20191206,저녁8:30, 9:00
나 혼자 산다,9.45,20191206,밤11:10, 12:50
우아한 모녀,9.4,20191206,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.2,20191206,밤9시, 10시매주 주말 밤 9시 
인간극장,9.1,20191206,아침7:50, 8:25
TV는 사랑을 싣고,8.7,20191206,오전10:40, 11:50
아침마당,8.5,20191206,8시25분, 오전 9시 30분
6시 내고향,8.4,20191206,저녁6시, 7시
궁금한 이야기 Y,8.25,20191206,저녁8:55, 9:55
KBS 뉴스 7,7.4,20191206,저녁7시, 7시 40분
사랑은 뷰티풀 인생은 원더풀,20.049999999999997,20191207,저녁7:55, 밤 9:15
두 번은 없다,9.1,20191207,밤9:05, 11:05
놀면 뭐하니?,7.9,20191207,저녁6:30, 7:55
전지적 참견 시점,7.35,20191207,밤11:10, 12:50
노래가 좋아,7.2,20191207,저녁8:30, 9:25
김영철의 동네 한 바퀴,7.2,20191207,저녁7:10, 8:00
불후의 명곡,7.050000000000001,20191207,매주 일요일 오후 5시 30분,에러
나 혼자 산다,7.0,20191207,밤11:10, 12:50
정글의 법칙,6.85,20191207,밤9:00, 10:00
걸어서 세계속으로,6.5,20191207,아침9:40, 10:30
사랑은 뷰티풀 인생은 원더풀,24.35,20191208,저녁7:55, 밤 9:15
미운 우리 새끼,15.366666666666667,20191208,밤9:05, 11:05
1박 2일,13.2,20191208,저녁6:30, 7:50
슈퍼맨이 돌아왔다,10.55,20191208,오후9:15, 11:10
TV 동물농장,10.149999999999999,20191208,일요일오전, 10:50
구해줘! 홈즈,10.0,20191208,밤10:35, 12:15
전국노래자랑,9.6,20191208,일요일낮, 1:20
사장님 귀는 당나귀 귀,9.0,20191208,오후5:00, 6:30
KBS 뉴스 9,8.3,20191208,밤9시, 10시매주 주말 밤 9시 
미스터리 음악쇼 복면가왕,8.2,20191208,저녁6:15, 7:55
꽃길만 걸어요,16.2,20191209,저녁8:30, 9:00
VIP (드라마),12.2,20191209,밤10:00, 11:10
KBS 뉴스 9,11.1,20191209,밤9시, 10시매주 주말 밤 9시 
우아한 모녀,11.0,20191209,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
인간극장,9.0,20191209,아침7:50, 8:25
우리말 겨루기,8.8,20191209,저녁7:40, 8:25
아침마당,8.8,20191209,8시25분, 오전 9시 30분
KBS 뉴스 7,8.7,20191209,저녁7시, 7시 40분
6시 내고향,8.1,20191209,저녁6시, 7시
생활의 달인,8.1,20191209,밤8:55, 9:40
꽃길만 걸어요,15.4,20191210,저녁8:30, 9:00
VIP (드라마),12.6,20191210,밤10:00, 11:10
우아한 모녀,11.4,20191210,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.6,20191210,밤9시, 10시매주 주말 밤 9시 
인간극장,9.3,20191210,아침7:50, 8:25
아침마당,9.1,20191210,8시25분, 오전 9시 30분
불타는 청춘 (텔레비전 프로그램),7.55,20191210,밤10:40, 12:00
이웃집 찰스,7.4,20191210,,에러
KBS 뉴스 7,7.3,20191210,저녁7시, 7시 40분
본격연예 한밤,7.25,20191210,밤8:55, 9:55
꽃길만 걸어요,16.0,20191211,저녁8:30, 9:00
99억의 여자,11.0,20191211,밤10시, 11시 10분
우아한 모녀,10.3,20191211,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.5,20191211,밤9시, 10시매주 주말 밤 9시 
인간극장,8.8,20191211,아침7:50, 8:25
아침마당,8.8,20191211,8시25분, 오전 9시 30분
살림하는 남자들,8.8,20191211,밤9:15, 10:30
다큐멘터리 3일,8.6,20191211,,에러
6시 내고향,8.4,20191211,저녁6시, 7시
KBS 뉴스 7,7.5,20191211,저녁7시, 7시 40분
꽃길만 걸어요,16.2,20191212,저녁8:30, 9:00
우아한 모녀,11.1,20191212,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.3,20191212,밤9시, 10시매주 주말 밤 9시 
한국인의 밥상,9.4,20191212,,에러
아침마당,8.7,20191212,8시25분, 오전 9시 30분
인간극장,8.6,20191212,아침7:50, 8:25
순간포착 세상에 이런일이,8.5,20191212,밤8:55, 9:40
보이스퀸,8.401,20191212,,에러
99억의 여자,8.3,20191212,밤10시, 11시 10분
6시 내고향,8.2,20191212,저녁6시, 7시
꽃길만 걸어요,16.8,20191213,저녁8:30, 9:00
우아한 모녀,11.2,20191213,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.5,20191213,밤9시, 10시매주 주말 밤 9시 
나 혼자 산다,10.35,20191213,밤11:10, 12:50
궁금한 이야기 Y,10.2,20191213,저녁8:55, 9:55
인간극장,8.1,20191213,아침7:50, 8:25
아침마당,8.0,20191213,8시25분, 오전 9시 30분
TV는 사랑을 싣고,7.9,20191213,오전10:40, 11:50
6시 내고향,7.5,20191213,저녁6시, 7시
KBS 뉴스 7,6.1,20191213,저녁7시, 7시 40분
사랑은 뷰티풀 인생은 원더풀,20.2,20191214,저녁7:55, 밤 9:15
두 번은 없다,8.966666666666667,20191214,밤9:05, 11:05
스토브리그 (드라마),8.3,20191214,밤10:00, 11:10
김영철의 동네 한 바퀴,8.2,20191214,저녁7:10, 8:00
노래가 좋아,7.8,20191214,저녁8:30, 9:25
정글의 법칙,7.6,20191214,밤9:00, 10:00
전지적 참견 시점,7.45,20191214,밤11:10, 12:50
불후의 명곡,7.45,20191214,매주 일요일 오후 5시 30분,에러
그것이 알고싶다,7.3,20191214,밤11:00, 12:30
놀면 뭐하니?,7.25,20191214,저녁6:30, 7:55
사랑은 뷰티풀 인생은 원더풀,24.9,20191215,저녁7:55, 밤 9:15
미운 우리 새끼,13.733333333333334,20191215,밤9:05, 11:05
1박 2일,12.600000000000001,20191215,저녁6:30, 7:50
슈퍼맨이 돌아왔다,10.95,20191215,오후9:15, 11:10
전국노래자랑,9.4,20191215,일요일낮, 1:20
TV 동물농장,8.600000000000001,20191215,일요일오전, 10:50
사장님 귀는 당나귀 귀,8.5,20191215,오후5:00, 6:30
런닝맨 (텔레비전 프로그램),8.4,20191215,오후5:00, 6:25
집사부일체,8.0,20191215,저녁6:25, 7:55
KBS 뉴스 12,7.7,20191215,낮12시, 오후 1시
꽃길만 걸어요,17.4,20191216,저녁8:30, 9:00
VIP (드라마),13.5,20191216,밤10:00, 11:10
우아한 모녀,12.1,20191216,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.9,20191216,밤9시, 10시매주 주말 밤 9시 
동상이몽 2,9.05,20191216,밤10:40, 12:00
인간극장,8.8,20191216,아침7:50, 8:25
KBS 뉴스 7,8.1,20191216,저녁7시, 7시 40분
아침마당,7.8,20191216,8시25분, 오전 9시 30분
6시 내고향,7.7,20191216,저녁6시, 7시
우리말 겨루기,7.2,20191216,저녁7:40, 8:25
꽃길만 걸어요,17.6,20191217,저녁8:30, 9:00
VIP (드라마),14.149999999999999,20191217,밤10:00, 11:10
우아한 모녀,11.6,20191217,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.8,20191217,밤9시, 10시매주 주말 밤 9시 
인간극장,9.1,20191217,아침7:50, 8:25
아침마당,8.5,20191217,8시25분, 오전 9시 30분
본격연예 한밤,7.65,20191217,밤8:55, 9:55
6시 내고향,7.6,20191217,저녁6시, 7시
KBS 뉴스 7,7.4,20191217,저녁7시, 7시 40분
이웃집 찰스,6.5,20191217,,에러
꽃길만 걸어요,14.8,20191218,저녁8:30, 9:00
우아한 모녀,10.6,20191218,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.0,20191218,밤9시, 10시매주 주말 밤 9시 
2019년 EAFF ,9.956,20191218,에러,에러
99억의 여자,9.15,20191218,밤10시, 11시 10분
아침마당,8.8,20191218,8시25분, 오전 9시 30분
인간극장,8.6,20191218,아침7:50, 8:25
백종원의 골목식당,8.6,20191218,밤10:35,
6시 내고향,8.1,20191218,저녁6시, 7시
살림하는 남자들,7.5,20191218,밤9:15, 10:30
꽃길만 걸어요,15.2,20191219,저녁8:30, 9:00
우아한 모녀,10.3,20191219,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.3,20191219,밤9시, 10시매주 주말 밤 9시 
99억의 여자,9.15,20191219,밤10시, 11시 10분
인간극장,9.1,20191219,아침7:50, 8:25
한국인의 밥상,8.9,20191219,,에러
순간포착 세상에 이런일이,7.9,20191219,밤8:55, 9:40
KBS 뉴스 7,7.6,20191219,저녁7시, 7시 40분
6시 내고향,7.6,20191219,저녁6시, 7시
보이스퀸,7.533,20191219,,에러
꽃길만 걸어요,15.5,20191220,저녁8:30, 9:00
나 혼자 산다,10.85,20191220,밤11:10, 12:50
우아한 모녀,10.5,20191220,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
인간극장,9.3,20191220,아침7:50, 8:25
스토브리그 (드라마),9.3,20191220,밤10:00, 11:10
KBS 뉴스 9,9.0,20191220,밤9시, 10시매주 주말 밤 9시 
궁금한 이야기 Y,8.95,20191220,저녁8:55, 9:55
6시 내고향,8.8,20191220,저녁6시, 7시
TV는 사랑을 싣고,8.0,20191220,오전10:40, 11:50
KBS 뉴스 7,7.4,20191220,저녁7시, 7시 40분
사랑은 뷰티풀 인생은 원더풀,22.65,20191221,저녁7:55, 밤 9:15
스토브리그 (드라마),10.2,20191221,밤10:00, 11:10
불후의 명곡,9.2,20191221,매주 일요일 오후 5시 30분,에러
놀면 뭐하니?,8.85,20191221,저녁6:30, 7:55
두 번은 없다,8.4,20191221,밤9:05, 11:05
노래가 좋아,8.4,20191221,저녁8:30, 9:25
정글의 법칙,8.3,20191221,밤9:00, 10:00
김영철의 동네 한 바퀴,7.7,20191221,저녁7:10, 8:00
사랑의 불시착,7.689,20191221,밤9:10, 11:00
그것이 알고싶다,7.4,20191221,밤11:00, 12:30
사랑은 뷰티풀 인생은 원더풀,24.45,20191222,저녁7:55, 밤 9:15
미운 우리 새끼,12.300000000000002,20191222,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.2,20191222,오후9:15, 11:10
1박 2일,11.15,20191222,저녁6:30, 7:50
TV 동물농장,9.9,20191222,일요일오전, 10:50
미스터리 음악쇼 복면가왕,9.2,20191222,저녁6:15, 7:55
사장님 귀는 당나귀 귀,9.1,20191222,오후5:00, 6:30
전국노래자랑,8.7,20191222,일요일낮, 1:20
KBS 뉴스 9,7.8,20191222,밤9시, 10시매주 주말 밤 9시 
집사부일체,7.8,20191222,저녁6:25, 7:55
꽃길만 걸어요,16.6,20191223,저녁8:30, 9:00
VIP (드라마),15.200000000000001,20191223,밤10:00, 11:10
동상이몽 2,11.45,20191223,밤10:40, 12:00
우아한 모녀,11.1,20191223,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.9,20191223,밤9시, 10시매주 주말 밤 9시 
인간극장,9.3,20191223,아침7:50, 8:25
아침마당,8.9,20191223,8시25분, 오전 9시 30분
가요무대,8.4,20191223,밤10:00, 10:50
우리말 겨루기,7.8,20191223,저녁7:40, 8:25
생활의 달인,7.6000000000000005,20191223,밤8:55, 9:40
VIP (드라마),15.35,20191224,밤10:00, 11:10
꽃길만 걸어요,15.1,20191224,저녁8:30, 9:00
우아한 모녀,10.1,20191224,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.1,20191224,밤9시, 10시매주 주말 밤 9시 
인간극장,9.7,20191224,아침7:50, 8:25
아침마당,8.1,20191224,8시25분, 오전 9시 30분
불타는 청춘 (텔레비전 프로그램),7.75,20191224,밤10:40, 12:00
6시 내고향,7.7,20191224,저녁6시, 7시
KBS 뉴스 7,6.6,20191224,저녁7시, 7시 40분
아내의 맛,6.577,20191224,밤10시, 12시
꽃길만 걸어요,17.3,20191225,저녁8:30, 9:00
살림하는 남자들,12.4,20191225,밤9:15, 10:30
우아한 모녀,11.2,20191225,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.7,20191225,밤9시, 10시매주 주말 밤 9시 
99억의 여자,10.600000000000001,20191225,밤10시, 11시 10분
백종원의 골목식당,9.95,20191225,밤10:35,
아침마당,9.1,20191225,8시25분, 오전 9시 30분
인간극장,8.5,20191225,아침7:50, 8:25
SBS 가요대전,7.8,20191225,,에러
6시 내고향,7.6,20191225,저녁6시, 7시
꽃길만 걸어요,18.1,20191226,저녁8:30, 9:00
우아한 모녀,11.8,20191226,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.5,20191226,밤9시, 10시매주 주말 밤 9시 
인간극장,9.2,20191226,아침7:50, 8:25
한국인의 밥상,8.9,20191226,,에러
99억의 여자,8.850000000000001,20191226,밤10시, 11시 10분
아침마당,8.7,20191226,8시25분, 오전 9시 30분
순간포착 세상에 이런일이,8.2,20191226,밤8:55, 9:40
6시 내고향,8.2,20191226,저녁6시, 7시
보이스퀸,7.813,20191226,,에러
꽃길만 걸어요,15.4,20191227,저녁8:30, 9:00
스토브리그 (드라마),11.5,20191227,밤10:00, 11:10
나 혼자 산다,10.0,20191227,밤11:10, 12:50
KBS 뉴스 9,9.6,20191227,밤9시, 10시매주 주말 밤 9시 
인간극장,9.3,20191227,아침7:50, 8:25
TV는 사랑을 싣고,8.9,20191227,오전10:40, 11:50
아침마당,8.7,20191227,8시25분, 오전 9시 30분
6시 내고향,7.5,20191227,저녁6시, 7시
궁금한 이야기 Y,7.15,20191227,저녁8:55, 9:55
맛 좀 보실래요,6.6,20191227,아침8:35, 9:10
사랑은 뷰티풀 인생은 원더풀,13.9,20191228,저녁7:55, 밤 9:15
사랑은 뷰티풀 인생은 원더풀,13.5,20191228,저녁7:55, 밤 9:15
SBS 연예대상,13.1,20191228,,에러
SBS 연예대상,8.5,20191228,,에러
불후의 명곡,8.45,20191228,매주 일요일 오후 5시 30분,에러
두 번은 없다,8.4,20191228,밤9:05, 11:05
노래가 좋아,8.1,20191228,저녁8:30, 9:25
김영철의 동네 한 바퀴,7.8,20191228,저녁7:10, 8:00
놀면 뭐하니?,7.55,20191228,저녁6:30, 7:55
KBS 뉴스 9,7.5,20191228,밤9시, 10시매주 주말 밤 9시 
MBC 방송연예대상,15.1,20191229,,에러
사랑은 뷰티풀 인생은 원더풀,13.2,20191229,저녁7:55, 밤 9:15
미운 우리 새끼,12.566666666666668,20191229,밤9:05, 11:05
전국노래자랑,12.2,20191229,일요일낮, 1:20
사랑은 뷰티풀 인생은 원더풀,11.6,20191229,저녁7:55, 밤 9:15
MBC 방송연예대상,11.0,20191229,,에러
1박 2일,10.95,20191229,저녁6:30, 7:50
사장님 귀는 당나귀 귀,10.3,20191229,오후5:00, 6:30
슈퍼맨이 돌아왔다,10.100000000000001,20191229,오후9:15, 11:10
TV 동물농장,9.15,20191229,일요일오전, 10:50
꽃길만 걸어요,17.4,20191230,저녁8:30, 9:00
우아한 모녀,13.0,20191230,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.7,20191230,밤9시, 10시매주 주말 밤 9시 
인간극장,9.5,20191230,아침7:50, 8:25
MBC 연기대상,8.7,20191230,,에러
가요무대,8.6,20191230,밤10:00, 10:50
아침마당,8.6,20191230,8시25분, 오전 9시 30분
우리말 겨루기,8.1,20191230,저녁7:40, 8:25
6시 내고향,7.9,20191230,저녁6시, 7시
낭만닥터 김사부,7.9,20191230,밤10시, 11시
꽃길만 걸어요,15.8,20191231,저녁8:30, 9:00
우아한 모녀,10.8,20191231,저녁7:50, 8:25 (본방송)매주 목요일 낮 12:10 
KBS 연기대상,10.7,20191231,,에러
KBS 뉴스 9,10.5,20191231,밤9시, 10시매주 주말 밤 9시 
KBS 연기대상,9.6,20191231,,에러
인간극장,9.3,20191231,아침7:50, 8:25
6시 내고향,8.6,20191231,저녁6시, 7시
아침마당,8.4,20191231,8시25분, 오전 9시 30분
KBS 뉴스 7,8.3,20191231,저녁7시, 7시 40분
SBS 연기대상,7.1,20191231,,에러
