,view_rate,date,start time,finish time
용왕님 보우하사,6.3,20190507,저녁7:10, 7:55 [1회
닥터 프리즈너,14.6,20190508,밤10시, 11시 10분
왼손잡이 아내,11.8,20190508,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,11.7,20190508,저녁8:30, 9:00
KBS 뉴스 9,9.9,20190508,밤9시, 10시매주 주말 밤 9시 
인간극장,8.8,20190508,아침7:50, 8:25
아침마당,8.4,20190508,8시25분, 오전 9시 30분
살림하는 남자들,7.4,20190508,밤9:15, 10:30
백종원의 골목식당,7.300000000000001,20190508,밤10:35,
강남 스캔들,6.9,20190508,,에러
용왕님 보우하사,6.5,20190508,저녁7:10, 7:55 [1회
닥터 프리즈너,14.649999999999999,20190509,밤10시, 11시 10분
왼손잡이 아내,11.2,20190509,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
순간포착 세상에 이런일이,8.55,20190509,밤8:55, 9:40
인간극장,8.1,20190509,아침7:50, 8:25
문재인 정부 2년 특집 대담 '대통령에게 묻는다',8.0,20190509,에러,에러
내일은 미스트롯,7.733,20190509,,에러
아침마당,7.0,20190509,8시25분, 오전 9시 30분
한국인의 밥상,6.7,20190509,,에러
강남 스캔들,6.4,20190509,,에러
KBS 뉴스 9,6.3,20190509,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,12.7,20190510,저녁8:30, 9:00
왼손잡이 아내,12.4,20190510,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
나 혼자 산다,11.25,20190510,밤11:10, 12:50
스페인 하숙,10.543,20190510,,에러
KBS 뉴스 9,9.6,20190510,밤9시, 10시매주 주말 밤 9시 
녹두꽃 (드라마),9.25,20190510,밤10:00, 11:10
궁금한 이야기 Y,8.85,20190510,저녁8:55, 9:55
인간극장,8.5,20190510,아침7:50, 8:25
TV는 사랑을 싣고,6.7,20190510,오전10:40, 11:50
강남 스캔들,6.7,20190510,,에러
세상에서 제일 예쁜 내 딸,23.15,20190511,,에러
녹두꽃 (드라마),10.4,20190511,밤10:00, 11:10
KBS 뉴스 9,10.0,20190511,밤9시, 10시매주 주말 밤 9시 
정글의 법칙,8.2,20190511,밤9:00, 10:00
전지적 참견 시점,7.1,20190511,밤11:10, 12:50
불후의 명곡,7.1,20190511,매주 일요일 오후 5시 30분,에러
특파원 보고 세계는 지금,6.8,20190511,밤9:40, 10:30
시니어토크쇼 황금연못,6.8,20190511,,에러
노래가 좋아,6.8,20190511,저녁8:30, 9:25
아는 형님,6.624,20190511,밤9:00, 10:40
세상에서 제일 예쁜 내 딸,28.25,20190512,,에러
미운 우리 새끼,20.26666666666667,20190512,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.3,20190512,오후9:15, 11:10
TV 동물농장,10.05,20190512,일요일오전, 10:50
KBS 뉴스 9,9.5,20190512,밤9시, 10시매주 주말 밤 9시 
전국노래자랑,8.7,20190512,일요일낮, 1:20
미스터리 음악쇼 복면가왕,8.2,20190512,저녁6:15, 7:55
KBS 뉴스 12,7.8,20190512,낮12시, 오후 1시
자백 (드라마),7.03,20190512,,에러
런닝맨 (텔레비전 프로그램),6.9,20190512,오후5:00, 6:25
여름아 부탁해,15.0,20190513,저녁8:30, 9:00
왼손잡이 아내,14.3,20190513,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.3,20190513,밤9시, 10시매주 주말 밤 9시 
인간극장,9.3,20190513,아침7:50, 8:25
특별근로감독관 조장풍,8.25,20190513,밤10:00, 11:10
가요무대,8.1,20190513,밤10:00, 10:50
용왕님 보우하사,7.8,20190513,저녁7:10, 7:55 [1회
우리말 겨루기,7.5,20190513,저녁7:40, 8:25
JTBC 뉴스룸,7.424,20190513,,에러
아침마당,7.1,20190513,8시25분, 오전 9시 30분
여름아 부탁해,13.6,20190514,저녁8:30, 9:00
왼손잡이 아내,13.0,20190514,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.3,20190514,밤9시, 10시매주 주말 밤 9시 
인간극장,9.0,20190514,아침7:50, 8:25
특별근로감독관 조장풍,8.6,20190514,밤10:00, 11:10
불타는 청춘 (텔레비전 프로그램),7.05,20190514,밤10:40, 12:00
강남 스캔들,7.0,20190514,,에러
본격연예 한밤,6.85,20190514,밤8:55, 9:55
용왕님 보우하사,6.8,20190514,저녁7:10, 7:55 [1회
아침마당,6.4,20190514,8시25분, 오전 9시 30분
닥터 프리즈너,15.95,20190515,밤10시, 11시 10분
여름아 부탁해,13.5,20190515,저녁8:30, 9:00
왼손잡이 아내,11.7,20190515,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
아침마당,9.4,20190515,8시25분, 오전 9시 30분
인간극장,9.3,20190515,아침7:50, 8:25
KBS 뉴스 9,8.9,20190515,밤9시, 10시매주 주말 밤 9시 
살림하는 남자들,7.6,20190515,밤9:15, 10:30
백종원의 골목식당,7.55,20190515,밤10:35,
강남 스캔들,6.3,20190515,,에러
JTBC 뉴스룸,6.112,20190515,,에러
왼손잡이 아내,13.2,20190516,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,12.8,20190516,저녁8:30, 9:00
내일은 미스트롯,9.643,20190516,,에러
순간포착 세상에 이런일이,9.6,20190516,밤8:55, 9:40
KBS 뉴스 9,9.0,20190516,밤9시, 10시매주 주말 밤 9시 
인간극장,7.6,20190516,아침7:50, 8:25
한국인의 밥상,6.6,20190516,,에러
강남 스캔들,6.5,20190516,,에러
현지에서 먹힐까?,6.297,20190516,,에러
더 뱅커,6.1,20190516,밤10시, 11시 10분
왼손잡이 아내,13.9,20190517,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,12.8,20190517,저녁8:30, 9:00
KBS 뉴스 9,10.8,20190517,밤9시, 10시매주 주말 밤 9시 
궁금한 이야기 Y,10.7,20190517,저녁8:55, 9:55
나 혼자 산다,10.2,20190517,밤11:10, 12:50
녹두꽃 (드라마),8.85,20190517,밤10:00, 11:10
인간극장,8.8,20190517,아침7:50, 8:25
용왕님 보우하사,7.0,20190517,저녁7:10, 7:55 [1회
강남 스캔들,6.9,20190517,,에러
아침마당,6.5,20190517,8시25분, 오전 9시 30분
세상에서 제일 예쁜 내 딸,23.95,20190518,,에러
정글의 법칙,9.85,20190518,밤9:00, 10:00
KBS 뉴스 9,8.8,20190518,밤9시, 10시매주 주말 밤 9시 
녹두꽃 (드라마),8.0,20190518,밤10:00, 11:10
그것이 알고싶다,7.5,20190518,밤11:00, 12:30
시니어토크쇼 황금연못,7.5,20190518,,에러
불후의 명곡,6.7,20190518,매주 일요일 오후 5시 30분,에러
전지적 참견 시점,6.6,20190518,밤11:10, 12:50
김영철의 동네 한 바퀴,6.6,20190518,저녁7:10, 8:00
KBS 930 뉴스,6.4,20190518,9시30분, 10시  매주 토요일 오전 9시 30분 
세상에서 제일 예쁜 내 딸,29.05,20190519,,에러
미운 우리 새끼,21.633333333333336,20190519,밤9:05, 11:05
슈퍼맨이 돌아왔다,13.149999999999999,20190519,오후9:15, 11:10
전국노래자랑,11.4,20190519,일요일낮, 1:20
TV 동물농장,10.95,20190519,일요일오전, 10:50
KBS 뉴스 12,10.4,20190519,낮12시, 오후 1시
KBS 뉴스 9,8.7,20190519,밤9시, 10시매주 주말 밤 9시 
집사부일체,8.55,20190519,저녁6:25, 7:55
런닝맨 (텔레비전 프로그램),8.4,20190519,오후5:00, 6:25
미스터리 음악쇼 복면가왕,7.9,20190519,저녁6:15, 7:55
왼손잡이 아내,13.8,20190520,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,13.6,20190520,저녁8:30, 9:00
KBS 뉴스 9,11.2,20190520,밤9시, 10시매주 주말 밤 9시 
인간극장,9.1,20190520,아침7:50, 8:25
가요무대,8.3,20190520,밤10:00, 10:50
특별근로감독관 조장풍,8.0,20190520,밤10:00, 11:10
생활의 달인,7.4,20190520,밤8:55, 9:40
KBS 뉴스 7,7.0,20190520,저녁7시, 7시 40분
아침마당,6.6,20190520,8시25분, 오전 9시 30분
용왕님 보우하사,6.6,20190520,저녁7:10, 7:55 [1회
여름아 부탁해,13.9,20190521,저녁8:30, 9:00
왼손잡이 아내,12.5,20190521,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.5,20190521,밤9시, 10시매주 주말 밤 9시 
특별근로감독관 조장풍,8.25,20190521,밤10:00, 11:10
인간극장,8.0,20190521,아침7:50, 8:25
아침마당,7.5,20190521,8시25분, 오전 9시 30분
국민 여러분!,7.25,20190521,밤10시, 11시 10분
불타는 청춘 (텔레비전 프로그램),6.5,20190521,밤10:40, 12:00
휴먼다큐 사람이 좋다,6.2,20190521,오전8:05, 9:00
용왕님 보우하사,6.0,20190521,저녁7:10, 7:55 [1회
왼손잡이 아내,13.4,20190522,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,13.3,20190522,저녁8:30, 9:00
인간극장,9.9,20190522,아침7:50, 8:25
KBS 뉴스 9,9.7,20190522,밤9시, 10시매주 주말 밤 9시 
아침마당,9.3,20190522,8시25분, 오전 9시 30분
"단, 하나의 사랑",8.6,20190522,밤10시, 11시 10분
살림하는 남자들,7.7,20190522,밤9:15, 10:30
봄밤,7.0,20190522,8시55분," 10시 5분  매주 월, 화 밤 10시"
백종원의 골목식당,6.6,20190522,밤10:35,
용왕님 보우하사,6.2,20190522,저녁7:10, 7:55 [1회
여름아 부탁해,14.7,20190523,저녁8:30, 9:00
왼손잡이 아내,12.5,20190523,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
순간포착 세상에 이런일이,8.8,20190523,밤8:55, 9:40
KBS 뉴스 9,8.7,20190523,밤9시, 10시매주 주말 밤 9시 
"단, 하나의 사랑",8.2,20190523,밤10시, 11시 10분
인간극장,8.2,20190523,아침7:50, 8:25
20190523 노무현 전 대통령 서거 10주년 특집,7.2,20190523,에러,에러
아침마당,7.1,20190523,8시25분, 오전 9시 30분
한국인의 밥상,7.0,20190523,,에러
봄밤,6.3,20190523,8시55분," 10시 5분  매주 월, 화 밤 10시"
왼손잡이 아내,12.6,20190524,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,12.0,20190524,저녁8:30, 9:00
궁금한 이야기 Y,10.25,20190524,저녁8:55, 9:55
나 혼자 산다,10.15,20190524,밤11:10, 12:50
KBS 뉴스 9,9.6,20190524,밤9시, 10시매주 주말 밤 9시 
인간극장,9.2,20190524,아침7:50, 8:25
아침마당,8.6,20190524,8시25분, 오전 9시 30분
녹두꽃 (드라마),7.7,20190524,밤10:00, 11:10
TV는 사랑을 싣고,6.2,20190524,오전10:40, 11:50
용왕님 보우하사,5.7,20190524,저녁7:10, 7:55 [1회
세상에서 제일 예쁜 내 딸,24.549999999999997,20190525,,에러
정글의 법칙,8.95,20190525,밤9:00, 10:00
녹두꽃 (드라마),8.3,20190525,밤10:00, 11:10
그것이 알고싶다,7.2,20190525,밤11:00, 12:30
KBS 뉴스 9,7.1,20190525,밤9시, 10시매주 주말 밤 9시 
노래가 좋아,6.8,20190525,저녁8:30, 9:25
시니어토크쇼 황금연못,6.5,20190525,,에러
불후의 명곡,6.050000000000001,20190525,매주 일요일 오후 5시 30분,에러
슈퍼맨이 돌아왔다,5.9,20190525,오후9:15, 11:10
남북의 창,5.8,20190525,7시50분, 8시 30분
세상에서 제일 예쁜 내 딸,27.1,20190526,,에러
미운 우리 새끼,20.3,20190526,밤9:05, 11:05
슈퍼맨이 돌아왔다,12.7,20190526,오후9:15, 11:10
KBS 뉴스 9,10.5,20190526,밤9시, 10시매주 주말 밤 9시 
TV 동물농장,9.1,20190526,일요일오전, 10:50
전국노래자랑,8.8,20190526,일요일낮, 1:20
개그콘서트,7.8,20190526,,에러
KBS 뉴스 12,6.9,20190526,낮12시, 오후 1시
미스터리 음악쇼 복면가왕,6.8,20190526,저녁6:15, 7:55
집사부일체,6.6,20190526,저녁6:25, 7:55
여름아 부탁해,14.3,20190527,저녁8:30, 9:00
왼손잡이 아내,14.2,20190527,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.7,20190527,밤9시, 10시매주 주말 밤 9시 
인간극장,9.8,20190527,아침7:50, 8:25
특별근로감독관 조장풍,8.4,20190527,밤10:00, 11:10
생활의 달인,7.800000000000001,20190527,밤8:55, 9:40
가요무대,7.8,20190527,밤10:00, 10:50
KBS 뉴스 7,7.3,20190527,저녁7시, 7시 40분
용왕님 보우하사,7.3,20190527,저녁7:10, 7:55 [1회
우리말 겨루기,7.1,20190527,저녁7:40, 8:25
왼손잡이 아내,13.7,20190528,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,13.5,20190528,저녁8:30, 9:00
KBS 뉴스 9,9.9,20190528,밤9시, 10시매주 주말 밤 9시 
인간극장,8.8,20190528,아침7:50, 8:25
특별근로감독관 조장풍,8.7,20190528,밤10:00, 11:10
본격연예 한밤,7.4,20190528,밤8:55, 9:55
국민 여러분!,6.9,20190528,밤10시, 11시 10분
아침마당,6.7,20190528,8시25분, 오전 9시 30분
불타는 청춘 (텔레비전 프로그램),6.6,20190528,밤10:40, 12:00
용왕님 보우하사,6.4,20190528,저녁7:10, 7:55 [1회
여름아 부탁해,13.3,20190529,저녁8:30, 9:00
왼손잡이 아내,12.5,20190529,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,9.7,20190529,밤9시, 10시매주 주말 밤 9시 
"단, 하나의 사랑",9.149999999999999,20190529,밤10시, 11시 10분
인간극장,8.1,20190529,아침7:50, 8:25
살림하는 남자들,8.0,20190529,밤9:15, 10:30
아침마당,7.9,20190529,8시25분, 오전 9시 30분
백종원의 골목식당,7.25,20190529,밤10:35,
봄밤,7.1,20190529,8시55분," 10시 5분  매주 월, 화 밤 10시"
용왕님 보우하사,6.6,20190529,저녁7:10, 7:55 [1회
왼손잡이 아내,14.1,20190530,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,13.8,20190530,저녁8:30, 9:00
KBS 뉴스 9,10.2,20190530,밤9시, 10시매주 주말 밤 9시 
"단, 하나의 사랑",7.75,20190530,밤10시, 11시 10분
인간극장,7.6,20190530,아침7:50, 8:25
순간포착 세상에 이런일이,7.45,20190530,밤8:55, 9:40
봄밤,7.4,20190530,8시55분," 10시 5분  매주 월, 화 밤 10시"
용왕님 보우하사,7.2,20190530,저녁7:10, 7:55 [1회
KBS 뉴스특보,6.6000000000000005,20190530,,에러
아침마당,6.5,20190530,8시25분, 오전 9시 30분
여름아 부탁해,14.5,20190531,저녁8:30, 9:00
왼손잡이 아내,13.5,20190531,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.3,20190531,밤9시, 10시매주 주말 밤 9시 
궁금한 이야기 Y,9.55,20190531,저녁8:55, 9:55
나 혼자 산다,9.45,20190531,밤11:10, 12:50
인간극장,9.2,20190531,아침7:50, 8:25
녹두꽃 (드라마),7.300000000000001,20190531,밤10:00, 11:10
용왕님 보우하사,7.0,20190531,저녁7:10, 7:55 [1회
아침마당,7.0,20190531,8시25분, 오전 9시 30분
TV는 사랑을 싣고,6.6,20190531,오전10:40, 11:50
